Reporting starts,Campaign name,Objective,Reach,Impressions,Frequency,Amount spent (VND),CTR (link click-through rate),CPC (All) (VND),"CPM (cost per 1,000 impressions) (VND)","Cost per 1,000 people reached (VND)",Conversions,Conversion values,Cost per conversion,Post comments,Link clicks,Messaging Conversations Started
2025-05-03,05_HEAD_Thiet ke,Messages,311,319,1.025723,25232,0.31348,1146.909091,79097.17868,81131.8328,0,0,0,1,1,1
2025-05-03,08_HEAD_Daily Flower,Messages,430,563,1.309302,51080,0.17762,1964.615385,90728.24156,118790.6977,0,0,0,0,1,1
2025-05-03,05_HEAD_Thiet ke,Messages,2866,3273,1.14201,199299,0.488848,972.190244,60891.84235,69539.07886,0,0,0,5,16,8
2025-05-03,13_HEAD_Campaign_08.03,Messages,2492,3200,1.284109,254354,0.09375,3028.02381,79485.625,102068.2183,0,0,0,0,3,3
2025-05-03,04_HEAD_Breezy,Messages,1414,1578,1.115983,60138,0.823828,653.673913,38110.26616,42530.41018,0,0,0,2,13,3
2025-05-03,01_HEAD_Embrace of Tana,Messages,180,203,1.127778,8696,0.985222,543.5,42837.43842,48311.11111,0,0,0,0,2,0
2025-05-03,04_HEAD_Breezy,Messages,1187,1306,1.100253,76138,1.071975,711.570093,58298.62175,64143.2182,0,0,0,0,14,4
2025-05-03,10_HEAD_Lan Ho diep,Messages,78,81,1.038462,11699,0,2339.8,144432.0988,149987.1795,0,0,0,0,0,0
2025-05-03,01_HEAD_Embrace of Tana,Messages,248,272,1.096774,13137,0.367647,938.357143,48297.79412,52971.77419,0,0,0,0,1,1
2025-05-03,07_Q7_Hoa cat canh,Engagement,635,785,1.23622,63769,0,1328.520833,81234.3949,100423.622,0,0,0,0,0,0
2025-05-03,13_HEAD_Campaign_08.03,Messages,373,447,1.198391,58829,0.223714,1838.40625,131608.5011,157718.4987,0,0,0,0,1,0
2025-05-03,05_HEAD_Thiet ke,Messages,144,148,1.027778,11465,0.675676,1146.5,77466.21622,79618.05556,0,0,0,0,1,0
2025-05-03,07_Q2_Hoa cat canh,Engagement,376,490,1.303191,51131,0.816327,1065.229167,104348.9796,135986.7021,0,0,0,0,4,0
2025-05-03,BR_HTM_Tuong tac,Engagement,772,827,1.071244,26164,0.241838,408.8125,31637.24305,33891.19171,0,0,0,0,2,0
2025-05-03,05_HEAD_Thiet ke,Messages,14,14,1,951,0,951,67928.57143,67928.57143,0,0,0,0,0,0
2025-05-03,07_HEAD_Hoa cat canh,Engagement,687,755,1.098981,45075,0.529801,715.47619,59701.98676,65611.35371,0,0,0,0,4,0
2025-05-03,07_HEAD_Hoa cat canh,Engagement,949,1271,1.339305,104409,1.022817,984.990566,82147.12825,110020.0211,0,0,0,0,13,2
2025-05-03,07_HEAD_Hoa cat canh,Engagement,749,947,1.264352,76080,0.63358,916.626506,80337.90919,101575.4339,0,0,0,0,6,1
2025-05-03,07_HEAD_Hoa cat canh,Engagement,2542,3437,1.352085,192869,0.669188,733.342205,56115.50771,75872.9347,0,0,0,1,23,3
2025-05-03,01_HEAD_Embrace of Tana,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-03,11_Q2_Hon hop,Messages,1944,2232,1.148148,156487,0.582437,1086.715278,70110.66308,80497.42798,0,0,0,0,13,8
2025-05-03,BR_Mokar_Tuong tac,Engagement,1658,1706,1.028951,25248,0.644783,158.792453,14799.53107,15227.98553,0,0,0,2,11,0
2025-05-03,08_HEAD_Daily Flower,Messages,468,589,1.258547,52055,0.848896,1156.777778,88378.60781,111228.6325,0,0,0,0,5,1
2025-05-03,07_Q2_Hoa cat canh,Engagement,499,675,1.352705,72801,1.037037,957.907895,107853.3333,145893.7876,0,0,0,0,7,0
2025-05-03,10_HEAD_Lan Ho diep,Messages,3863,4306,1.114678,212533,0.905713,651.941718,49357.40827,55017.6029,0,0,0,8,39,27
2025-05-03,BR_HTM_Tuong tac,Engagement,152,161,1.059211,4826,0,603.25,29975.15528,31750,0,0,0,0,0,0
2025-05-03,05_HEAD_Thiet ke,Messages,1451,1582,1.090283,107524,0.695322,833.51938,67967.13022,74103.37698,0,0,0,0,11,3
2025-05-03,05_HEAD_Thiet ke,Messages,173,177,1.023121,9624,0,740.307692,54372.88136,55630.0578,0,0,0,0,0,1
2025-05-03,10_HEAD_Lan Ho diep,Messages,467,561,1.201285,53341,0.356506,1666.90625,95081.99644,114220.5567,0,0,0,0,2,0
2025-05-03,01_HEAD_Embrace of Tana,Messages,3198,3667,1.146654,108059,0.763567,507.319249,29467.95746,33789.55597,0,0,0,3,28,12
2025-05-03,10_HEAD_Lan Ho diep,Messages,1837,2013,1.095808,119336,0.844511,823.006897,59282.66269,64962.43876,0,0,0,1,17,8
2025-05-03,10_HEAD_Lan Ho diep,Messages,7,7,1,860,0,860,122857.1429,122857.1429,0,0,0,0,0,0
2025-05-03,11_Q7_Hon hop,Messages,3646,3919,1.074877,117840,1.913754,352.814371,30068.89513,32320.35107,0,0,0,5,75,12
2025-05-03,07_Q7_Hoa cat canh,Engagement,218,282,1.293578,28114,1.06383,1124.56,99695.03546,128963.3028,0,0,0,0,3,0
2025-05-03,10_HEAD_Lan Ho diep,Messages,5,5,1,550,0,550,110000,110000,0,0,0,0,0,0
2025-05-03,BR_HTM_Tuong tac,Engagement,1412,1502,1.063739,25661,1.664447,154.584337,17084.55393,18173.51275,0,0,0,0,25,0
2025-05-03,13_Campaigns Trung thu 2022,Engagement,2603,3278,1.259316,176621,0.152532,1820.835052,53880.71995,67852.86208,0,0,0,0,5,3
2025-05-03,10_HEAD_Lan Ho diep,Messages,501,593,1.183633,56656,0.337268,1490.947368,95541.31535,113085.8283,0,0,0,0,2,0
2025-05-03,BR_HTM_Tuong tac,Engagement,981,1244,1.268094,30144,3.376206,116.837209,24231.51125,30727.82875,0,0,0,0,42,2
2025-05-03,07_HEAD_Hoa cat canh,Engagement,574,646,1.125436,57997,0.619195,1017.491228,89778.63777,101040.0697,0,0,0,0,4,0
2025-05-03,11_Q7_Hon hop,Messages,5376,5791,1.077195,182477,1.761354,365.685371,31510.44725,33942.89435,0,0,0,8,102,14
2025-05-03,05_HEAD_Thiet ke,Messages,220,249,1.131818,22566,0.401606,1504.4,90626.50602,102572.7273,0,0,0,0,1,0
2025-05-03,07_HEAD_Hoa cat canh,Engagement,100,118,1.18,14385,0,3596.25,121906.7797,143850,0,0,0,0,0,0
2025-05-02,08_HEAD_Daily Flower,Messages,342,457,1.336257,51412,0.656455,1606.625,112498.9059,150327.4854,0,0,0,0,3,0
2025-05-02,05_HEAD_Thiet ke,Messages,2005,2270,1.13217,159156,0.837004,795.78,70112.77533,79379.55112,0,0,0,1,19,8
2025-05-02,05_HEAD_Thiet ke,Messages,208,226,1.086538,22195,0,2017.727273,98207.9646,106706.7308,0,0,0,0,0,0
2025-05-02,04_HEAD_Breezy,Messages,911,1015,1.11416,44358,1.083744,504.068182,43702.46305,48691.54775,0,0,0,0,11,2
2025-05-02,01_HEAD_Embrace of Tana,Messages,393,447,1.137405,20085,0.894855,836.875,44932.88591,51106.87023,0,0,0,2,4,1
2025-05-02,10_HEAD_Lan Ho diep,Messages,265,290,1.09434,21559,1.034483,898.291667,74341.37931,81354.71698,0,0,0,0,3,0
2025-05-02,13_HEAD_Campaign_08.03,Messages,425,543,1.277647,83525,0.368324,1518.636364,153821.3628,196529.4118,0,0,0,0,2,2
2025-05-02,01_HEAD_Embrace of Tana,Messages,694,838,1.207493,51584,0.71599,904.982456,61556.08592,74328.53026,0,0,0,2,6,5
2025-05-02,13_HEAD_Campaign_08.03,Messages,1995,2499,1.252632,214176,0.240096,2079.378641,85704.68187,107356.391,0,0,0,1,6,5
2025-05-02,BR_HTM_Tuong tac,Engagement,662,713,1.077039,20920,0.140252,550.526316,29340.81346,31601.20846,0,0,0,0,1,0
2025-05-02,05_HEAD_Thiet ke,Messages,103,115,1.116505,9943,0.869565,1420.428571,86460.86957,96533.98058,0,0,0,0,1,2
2025-05-02,04_HEAD_Breezy,Messages,1375,1511,1.098909,87153,1.389808,650.395522,57679.02052,63384,0,0,0,1,21,10
2025-05-02,07_HEAD_Hoa cat canh,Engagement,843,1197,1.419929,102976,0.75188,751.649635,86028.40434,122154.2112,0,0,0,0,9,1
2025-05-02,05_HEAD_Thiet ke,Messages,7,8,1.142857,309,0,309,38625,44142.85714,0,0,0,0,0,0
2025-05-02,11_Q2_Hon hop,Messages,420,433,1.030952,30187,1.847575,591.901961,69715.93534,71873.80952,0,0,0,1,8,0
2025-05-02,01_HEAD_Embrace of Tana,Messages,1922,2199,1.144121,92188,1.227831,743.451613,41922.69213,47964.62019,0,0,0,1,27,3
2025-05-02,07_HEAD_Hoa cat canh,Engagement,1092,1463,1.339744,108020,0.75188,670.931677,73834.58647,98919.41392,0,0,0,0,11,4
2025-05-02,07_Q7_Hoa cat canh,Engagement,695,936,1.346763,75973,0.747863,649.34188,81167.73504,109313.6691,0,0,0,0,7,2
2025-05-02,08_HEAD_Daily Flower,Messages,457,564,1.234136,54347,0.886525,1358.675,96359.92908,118921.2254,0,0,0,0,5,0
2025-05-02,11_Q2_Hon hop,Messages,834,903,1.082734,70605,0.221484,1260.803571,78189.36877,84658.27338,0,0,0,1,2,1
2025-05-02,07_HEAD_Hoa cat canh,Engagement,278,302,1.086331,14741,0,818.944444,48811.25828,53025.17986,0,0,0,0,0,3
2025-05-02,BR_HTM_Tuong tac,Engagement,310,337,1.087097,10163,0,508.15,30157.27003,32783.87097,0,0,0,1,0,0
2025-05-02,07_Q2_Hoa cat canh,Engagement,703,961,1.366999,107958,0.416233,1300.698795,112339.23,153567.5676,0,0,0,0,4,0
2025-05-02,07_HEAD_Hoa cat canh,Engagement,1981,2917,1.472489,163057,0.514227,556.508532,55898.8687,82310.44927,0,0,0,0,15,6
2025-05-02,10_HEAD_Lan Ho diep,Messages,457,507,1.109409,52761,1.380671,1319.025,104065.0888,115450.7659,0,0,0,0,7,1
2025-05-02,05_HEAD_Thiet ke,Messages,1551,1730,1.115409,130582,0.751445,781.928144,75480.92486,84192.13411,0,0,0,0,13,4
2025-05-02,BR_Mokar_Tuong tac,Engagement,1665,1718,1.031832,25797,0.931315,142.524862,15015.71595,15493.69369,0,0,0,1,16,1
2025-05-02,10_HEAD_Lan Ho diep,Messages,42,43,1.02381,4751,0,1583.666667,110488.3721,113119.0476,0,0,0,0,0,0
2025-05-02,01_HEAD_Embrace of Tana,Messages,757,799,1.055482,18310,0.250313,523.142857,22916.14518,24187.58256,0,0,0,0,2,0
2025-05-02,10_HEAD_Lan Ho diep,Messages,3964,4327,1.091574,165131,0.970649,469.122159,38162.93044,41657.66902,0,0,0,11,42,16
2025-05-02,10_HEAD_Lan Ho diep,Messages,18,19,1.055556,1085,0,0,57105.26316,60277.77778,0,0,0,0,0,0
2025-05-02,BR_HTM_Tuong tac,Engagement,1560,1626,1.042308,25650,1.783518,115.022422,15774.90775,16442.30769,0,0,0,0,29,0
2025-05-02,05_HEAD_Thiet ke,Messages,143,154,1.076923,4992,0,624,32415.58442,34909.09091,0,0,0,0,0,0
2025-05-02,10_HEAD_Lan Ho diep,Messages,983,1215,1.236012,97339,0.823045,1046.655914,80114.40329,99022.38047,0,0,0,1,10,3
2025-05-02,BR_HTM_Tuong tac,Engagement,801,1069,1.334582,31046,4.396632,97.936909,29042.09542,38759.05119,0,0,0,0,47,0
2025-05-02,13_Campaigns Trung thu 2022,Engagement,1885,2388,1.266844,160104,0.125628,2223.666667,67045.22613,84935.80902,0,0,0,0,3,3
2025-05-02,07_HEAD_Hoa cat canh,Engagement,650,721,1.109231,72106,0,1163,100008.3218,110932.3077,0,0,0,0,0,0
2025-05-02,08_HEAD_Daily Flower,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-02,11_Q7_Hon hop,Messages,8820,9607,1.089229,301049,1.634225,377.254386,31336.42136,34132.53968,0,0,0,11,157,22
2025-05-02,11_Q2_Hon hop,Messages,672,718,1.068452,34206,0.278552,684.12,47640.66852,50901.78571,0,0,0,0,2,0
2025-05-01,07_HEAD_Hoa cat canh,Engagement,656,788,1.20122,56062,0.380711,709.64557,71144.67005,85460.36585,0,0,0,1,3,1
2025-05-01,10_HEAD_Lan Ho diep,Messages,1543,1950,1.263772,145557,0.769231,841.369942,74644.61539,94333.76539,0,0,0,3,15,6
2025-05-01,BR_HTM_Tuong tac,Engagement,790,850,1.075949,19805,0.352941,404.183673,23300,25069.62025,0,0,0,0,3,0
2025-05-01,07_Q2_Hoa cat canh,Engagement,737,979,1.328358,84688,0.81716,984.744186,86504.59653,114909.0909,0,0,0,1,8,2
2025-05-01,13_HEAD_Campaign_08.03,Messages,1868,2556,1.368308,200864,0.195618,2282.545455,78585.28952,107528.9079,0,0,0,0,5,2
2025-05-01,07_HEAD_Hoa cat canh,Engagement,1099,1342,1.22111,87397,0.447094,848.514563,65124.44113,79524.11283,0,0,0,0,6,2
2025-05-01,05_HEAD_Thiet ke,Messages,504,586,1.162698,53352,0.341297,1159.826087,91044.3686,105857.1429,0,0,0,2,2,3
2025-05-01,04_HEAD_Breezy,Messages,1305,1468,1.124904,76351,0.817439,636.258333,52010.21798,58506.51341,0,0,0,0,12,4
2025-05-01,08_HEAD_Daily Flower,Messages,539,758,1.406308,52878,1.055409,979.222222,69759.89446,98103.8961,0,0,0,0,8,2
2025-05-01,01_HEAD_Embrace of Tana,Messages,4762,5656,1.187736,182279,0.477369,591.814935,32227.54597,38277.82444,0,0,0,1,27,8
2025-05-01,11_Q2_Hon hop,Messages,566,593,1.047703,30823,2.866779,467.015152,51978.07757,54457.59717,0,0,0,0,17,3
2025-05-01,BR_HTM_Tuong tac,Engagement,325,341,1.049231,11270,0,402.5,33049.85337,34676.92308,0,0,0,0,0,0
2025-05-01,BR_HTM_Tuong tac,Engagement,1542,1647,1.068093,25946,1.700061,132.377551,15753.4912,16826.19974,0,0,0,0,28,0
2025-05-01,07_Q7_Hoa cat canh,Engagement,525,674,1.28381,52431,0.148368,919.842105,77790.80119,99868.57143,0,0,0,0,1,0
2025-05-01,10_HEAD_Lan Ho diep,Messages,401,481,1.199501,50312,0.831601,2096.333333,104598.7526,125466.3342,0,0,0,0,4,0
2025-05-01,BR_HTM_Tuong tac,Engagement,1332,1536,1.153153,31058,1.171875,176.465909,20220.05208,23316.81682,0,0,0,0,18,0
2025-05-01,07_HEAD_Hoa cat canh,Engagement,587,721,1.228279,48368,0.138696,1007.666667,67084.60472,82398.63714,0,0,0,1,1,4
2025-05-01,10_HEAD_Lan Ho diep,Messages,95,114,1.2,10094,0.877193,1442,88543.85965,106252.6316,0,0,0,0,1,0
2025-05-01,11_Q7_Hon hop,Messages,8864,9732,1.097924,305989,1.644061,359.564042,31441.53309,34520.41968,0,0,0,8,160,28
2025-05-01,07_HEAD_Hoa cat canh,Engagement,207,244,1.178744,17551,0,1462.583333,71930.32787,84787.43961,0,0,0,0,0,1
2025-05-01,11_Q2_Hon hop,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-05-01,07_HEAD_Hoa cat canh,Engagement,1106,1484,1.341772,72950,0.673854,657.207207,49157.68194,65958.40868,0,0,0,0,10,4
2025-05-01,BR_Mokar_Tuong tac,Engagement,1692,1750,1.034279,25936,1.2,133.690722,14820.57143,15328.6052,0,0,0,1,21,0
2025-05-01,10_HEAD_Lan Ho diep,Messages,3764,4174,1.108927,156927,1.054145,450.939655,37596.31049,41691.55154,0,0,0,4,44,10
2025-05-01,13_Campaigns Trung thu 2022,Engagement,1858,2415,1.299785,156058,0.165631,2108.891892,64620.28986,83992.46502,0,0,0,0,4,2
2025-04-30,05_HEAD_Thiet ke,Messages,322,358,1.111801,33651,0.27933,961.457143,93997.2067,104506.2112,0,0,0,0,1,1
2025-04-30,BR_HTM_Tuong tac,Engagement,716,777,1.085196,20031,1.029601,328.377049,25779.92278,27976.25698,0,0,0,0,8,0
2025-04-30,10_HEAD_Lan Ho diep,Messages,735,848,1.153741,79958,0.589623,999.475,94290.09434,108786.3946,0,0,0,0,5,4
2025-04-30,05_HEAD_Thiet ke,Messages,32,35,1.09375,311,0,0,8885.714286,9718.75,0,0,0,0,0,0
2025-04-30,07_HEAD_Hoa cat canh,Engagement,892,1130,1.266816,79021,0.530973,823.135417,69930.0885,88588.56502,0,0,0,0,6,1
2025-04-30,13_HEAD_Campaign_08.03,Messages,1356,1618,1.193215,120744,0.123609,2081.793103,74625.46354,89044.24779,0,0,0,0,2,1
2025-04-30,07_HEAD_Hoa cat canh,Engagement,593,736,1.241147,43757,0.951087,825.603774,59452.44565,73789.20742,0,0,0,0,7,0
2025-04-30,13_HEAD_Campaign,Engagement,46,47,1.021739,5315,0,1328.75,113085.1064,115543.4783,0,0,0,0,0,0
2025-04-30,04_HEAD_Breezy,Messages,1238,1379,1.113893,57850,0.797679,521.171171,41950.68891,46728.59451,0,0,0,0,11,3
2025-04-30,07_Q2_Hoa cat canh,Engagement,1236,1484,1.200647,106773,0.606469,707.10596,71949.46092,86385.92233,0,0,0,0,9,2
2025-04-30,13_HEAD_Campaign,Engagement,32,32,1,3014,0,3014,94187.5,94187.5,0,0,0,0,0,0
2025-04-30,11_Q2_Hon hop,Messages,667,708,1.061469,37616,2.118644,413.362637,53129.9435,56395.8021,0,0,0,2,15,1
2025-04-30,05_HEAD_Thiet ke,Messages,1120,1227,1.095536,95555,0.651997,776.869919,77876.93562,85316.96429,0,0,0,1,8,4
2025-04-30,13_HEAD_Campaign,Engagement,16,16,1,1835,0,0,114687.5,114687.5,0,0,0,0,0,0
2025-04-30,10_HEAD_Lan Ho diep,Messages,398,416,1.045226,20455,0.721154,552.837838,49170.67308,51394.47236,0,0,0,1,3,1
2025-04-30,01_HEAD_Embrace of Tana,Messages,4123,4855,1.177541,146270,0.494336,573.607843,30127.7034,35476.59471,0,0,0,1,24,19
2025-04-30,13_HEAD_Campaign,Engagement,5,6,1.2,1300,0,1300,216666.6667,260000,0,0,0,0,0,0
2025-04-30,07_Q7_Hoa cat canh,Engagement,925,1119,1.20973,83831,0.80429,665.325397,74915.99643,90628.10811,0,0,0,0,9,2
2025-04-30,BR_HTM_Tuong tac,Engagement,1474,1593,1.080733,29663,1.883239,138.61215,18620.84118,20124.15197,0,0,0,0,30,0
2025-04-30,13_HEAD_Campaign,Engagement,113,127,1.123894,17073,1.574803,1422.75,134433.0709,151088.4956,0,0,0,0,2,0
2025-04-30,07_HEAD_Hoa cat canh,Engagement,547,707,1.292505,60041,0.565771,968.403226,84923.62093,109764.1682,0,0,0,0,4,2
2025-04-30,BR_HTM_Tuong tac,Engagement,1067,1303,1.221181,37297,1.841903,176.763033,28623.94474,34955.01406,0,0,0,0,24,0
2025-04-30,07_HEAD_Hoa cat canh,Engagement,513,626,1.220273,58999,0.319489,967.196721,94247.60383,115007.7973,0,0,0,0,2,1
2025-04-30,07_HEAD_Hoa cat canh,Engagement,219,254,1.159817,17438,0.393701,1453.166667,68653.54331,79625.57078,0,0,0,0,1,1
2025-04-30,11_Q7_Hon hop,Messages,6998,7528,1.075736,218788,1.700319,332,29063.23061,31264.36125,0,0,0,7,128,20
2025-04-30,07_HEAD_Hoa cat canh,Engagement,426,479,1.124413,38202,0.417537,1091.485714,79753.65345,89676.05634,0,0,0,0,2,0
2025-04-30,07_HEAD_Hoa cat canh,Engagement,1354,1835,1.355244,101309,0.435967,637.163522,55209.26431,74822.00886,0,0,0,0,8,2
2025-04-30,11_Q2_Hon hop,Messages,673,711,1.056464,55270,0.703235,986.964286,77735.58369,82124.81426,0,0,0,0,5,1
2025-04-30,07_HEAD_Hoa cat canh,Engagement,35,37,1.057143,1938,0,0,52378.37838,55371.42857,0,0,0,0,0,0
2025-04-30,BR_Mokar_Tuong tac,Engagement,1543,1595,1.033701,23646,0.940439,136.682081,14825.07837,15324.69216,0,0,0,3,15,3
2025-04-30,10_HEAD_Lan Ho diep,Messages,162,166,1.024691,17205,1.204819,1228.928571,103644.5783,106203.7037,0,0,0,2,2,1
2025-04-30,10_HEAD_Lan Ho diep,Messages,2793,3111,1.113856,130948,0.578592,525.895582,42091.93186,46884.35374,0,0,0,7,18,17
2025-04-30,01_HEAD_Embrace of Tana,Messages,404,428,1.059406,18127,0.46729,823.954545,42352.80374,44868.81188,0,0,0,1,2,1
2025-04-30,10_HEAD_Lan Ho diep,Messages,132,132,1,13054,0.757576,1631.75,98893.93939,98893.93939,0,0,0,0,1,0
2025-04-30,10_HEAD_Lan Ho diep,Messages,605,661,1.092562,44438,0.75643,705.365079,67228.44176,73451.23967,0,0,0,0,5,1
2025-04-30,13_Campaigns Trung thu 2022,Engagement,1795,2316,1.290251,122688,0.129534,2359.384615,52974.09326,68349.86072,0,0,0,0,3,0
2025-04-30,08_HEAD_Daily Flower,Messages,652,858,1.315951,65361,0.815851,1167.160714,76178.32168,100246.9325,0,0,0,0,7,0
2025-04-30,13_HEAD_Campaign_08.03,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-30,BR_HTM_Tuong tac,Engagement,238,252,1.058824,8697,0,457.736842,34511.90476,36542.01681,0,0,0,0,0,0
2025-04-30,10_HEAD_Lan Ho diep,Messages,203,228,1.123153,17517,0.877193,1251.214286,76828.94737,86290.64039,0,0,0,0,2,0
2025-04-30,10_HEAD_Lan Ho diep,Messages,303,327,1.079208,29113,0.30581,1712.529412,89030.58104,96082.50825,0,0,0,0,1,0
2025-04-30,10_HEAD_Lan Ho diep,Messages,125,139,1.112,12592,0,1259.2,90589.92806,100736,0,0,0,0,0,0
2025-04-29,BR_HTM_Tuong tac,Engagement,572,605,1.057692,18564,0.330579,357,30684.29752,32454.54546,0,0,0,0,2,0
2025-04-29,05_HEAD_Thiet ke,Messages,883,999,1.13137,92812,0.700701,918.930693,92904.90491,105109.8528,0,0,0,1,7,5
2025-04-29,05_HEAD_Thiet ke,Messages,143,153,1.06993,11231,2.614379,623.944444,73405.22876,78538.46154,0,0,0,0,4,1
2025-04-29,07_HEAD_Hoa cat canh,Engagement,628,850,1.353503,93638,0.588235,1128.168675,110162.3529,149105.0955,0,0,0,0,5,2
2025-04-29,05_HEAD_Thiet ke,Messages,71,87,1.225352,1980,0,660,22758.62069,27887.32394,0,0,0,0,0,0
2025-04-29,11_Q7_Hon hop,Messages,371,396,1.067385,31454,1.262626,806.512821,79429.29293,84781.67116,0,0,0,0,5,1
2025-04-29,07_HEAD_Hoa cat canh,Engagement,191,203,1.062827,19890,0.985222,904.090909,97980.29557,104136.1257,0,0,0,0,2,1
2025-04-29,05_HEAD_Thiet ke,Messages,438,474,1.082192,50389,0,1361.864865,106305.9072,115043.379,0,0,0,0,0,1
2025-04-29,10_HEAD_Lan Ho diep,Messages,190,196,1.031579,26892,0,2068.615385,137204.0816,141536.8421,0,0,0,0,0,0
2025-04-29,07_HEAD_Hoa cat canh,Engagement,169,188,1.112426,12009,0,1000.75,63877.65957,71059.1716,0,0,0,0,0,0
2025-04-29,05_HEAD_Thiet ke,Messages,59,64,1.084746,4050,0,578.571429,63281.25,68644.0678,0,0,0,0,0,0
2025-04-29,11_Q2_Hon hop,Messages,273,278,1.018315,17096,0,1899.555556,61496.40288,62622.71062,0,0,0,0,0,0
2025-04-29,07_HEAD_Hoa cat canh,Engagement,245,277,1.130612,23810,0.722022,1082.272727,85956.6787,97183.67347,0,0,0,0,2,0
2025-04-29,07_HEAD_Hoa cat canh,Engagement,749,1029,1.373832,96667,0.097182,1223.632911,93942.66278,129061.4152,0,0,0,0,1,3
2025-04-29,13_HEAD_Campaign_08.03,Messages,982,1164,1.185336,93769,0.085911,2344.225,80557.56014,95487.78004,0,0,0,0,1,0
2025-04-29,10_HEAD_Lan Ho diep,Messages,35,36,1.028571,4079,2.777778,815.8,113305.5556,116542.8571,0,0,0,0,1,0
2025-04-29,07_Q2_Hoa cat canh,Engagement,850,1111,1.307059,117795,0.450045,1308.833333,106026.1026,138582.3529,0,0,0,0,5,0
2025-04-29,04_HEAD_Breezy,Messages,1097,1234,1.124886,82070,1.620746,689.663866,66507.29336,74813.12671,0,0,0,2,20,7
2025-04-29,10_HEAD_Lan Ho diep,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,01_HEAD_Embrace of Tana,Messages,3717,4299,1.156578,126559,0.37218,562.484444,29439.1719,34048.69518,0,0,0,3,16,13
2025-04-29,11_Q2_Hon hop,Messages,501,523,1.043912,34876,1.720841,528.424242,66684.51243,69612.77445,0,0,0,0,9,0
2025-04-29,01_HEAD_Embrace of Tana,Messages,1634,1791,1.096083,68016,0.94919,708.5,37976.54941,41625.459,0,0,0,3,17,3
2025-04-29,BR_HTM_Tuong tac,Engagement,1154,1273,1.10312,29498,2.435192,129.947137,23172.03456,25561.52513,0,0,0,0,31,0
2025-04-29,10_HEAD_Lan Ho diep,Messages,2212,2467,1.11528,118449,1.297122,473.796,48013.37657,53548.37251,0,0,0,7,32,16
2025-04-29,10_HEAD_Lan Ho diep,Messages,234,265,1.132479,27035,0,1931.071429,102018.8679,115534.188,0,0,0,0,0,0
2025-04-29,07_Q2_Hoa cat canh,Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-29,07_Q7_Hoa cat canh,Engagement,651,833,1.27957,88155,0.120048,1130.192308,105828.3313,135414.7465,0,0,0,0,1,1
2025-04-29,08_HEAD_Daily Flower,Messages,478,682,1.426778,68520,1.319648,1022.686567,100469.2082,143347.2803,0,0,0,0,9,2
2025-04-29,BR_HTM_Tuong tac,Engagement,842,1036,1.230404,35006,2.316602,187.197861,33789.57529,41574.82185,0,0,0,0,24,0
2025-04-29,07_HEAD_Hoa cat canh,Engagement,267,324,1.213483,26516,0.617284,1262.666667,81839.50617,99310.86142,0,0,0,0,2,1
2025-04-29,13_HEAD_Campaign_08.03,Messages,711,873,1.227848,72159,0,4008.833333,82656.35739,101489.4515,0,0,0,0,0,0
2025-04-29,11_Q7_Hon hop,Messages,6692,7345,1.097579,223552,1.688223,370.733002,30435.94282,33405.85774,0,0,0,6,124,16
2025-04-29,07_HEAD_Hoa cat canh,Engagement,972,1437,1.478395,108172,0.695894,909.008403,75276.27001,111288.0658,0,0,0,0,10,4
2025-04-29,11_Q7_Hon hop,Messages,53,57,1.075472,9060,0,3020,158947.3684,170943.3962,0,0,0,0,0,0
2025-04-29,11_Q2_Hon hop,Messages,2133,2395,1.122832,148865,0.334029,1019.623288,62156.5762,69791.37365,0,0,0,2,8,4
2025-04-29,BR_Mokar_Tuong tac,Engagement,1441,1501,1.041638,24076,0.866089,152.379747,16039.97335,16707.84178,0,0,0,3,13,2
2025-04-29,BR_HTM_Tuong tac,Engagement,243,262,1.078189,10310,0,736.428571,39351.14504,42427.98354,0,0,0,0,0,0
2025-04-29,10_HEAD_Lan Ho diep,Messages,339,352,1.038348,15317,1.136364,547.035714,43514.20455,45182.89086,0,0,0,0,4,0
2025-04-29,05_HEAD_Thiet ke,Messages,509,550,1.08055,19909,0.727273,452.477273,36198.18182,39113.94892,0,0,0,0,4,0
2025-04-29,13_Campaigns Trung thu 2022,Engagement,1863,2359,1.266237,136219,0.042391,2670.960784,57744.38321,73118.0891,0,0,0,0,1,1
2025-04-29,10_HEAD_Lan Ho diep,Messages,965,1266,1.311917,102356,0.868878,974.819048,80849.92101,106068.3938,0,0,0,1,11,9
2025-04-28,BR_HTM_Tuong tac,Engagement,925,1002,1.083243,29866,0.698603,335.573034,29806.38723,32287.56757,0,0,0,0,7,1
2025-04-28,13_HEAD_Campaign_08.03,Messages,627,716,1.141946,55468,0.27933,1584.8,77469.27374,88465.70973,0,0,0,0,2,2
2025-04-28,05_HEAD_Thiet ke,Messages,463,531,1.146868,26425,0.564972,677.564103,49764.5951,57073.43413,0,0,0,0,3,1
